,Urban Fantasy,Academic,Detective,Chick Lit,Young Adult,Womens Fiction,Paranormal Romance,Memoir,Thriller,Realistic Fiction,Dystopia,Science Fiction,Paranormal,Adventure,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Magic,Philosophy,Romance,Middle Grade,Suspense,History,War,Classics,Christian,Childrens,Autobiography,Psychology,Religion,Contemporary,Literature,Biography,Teen,European Literature,Contemporary Romance,Vampires,Adult Fiction,Humor,Mystery Thriller,Short Stories,Cultural,Historical Fiction,New Adult,Horror,year,female_to_male_ratio
61,0.0,0.0,1.2,0.0,0.5416666666666666,0.0,0.0,0.0,0.4,0.0,0.0,1.1944444444444444,0.0,0.0,0.5416666666666666,0.0,0.0,0.9976190476190476,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49444444444444446,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,1.45,0.0,0.0,0.0,1973,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,1.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.3333333333333333,0.0,0.35238095238095235,0.5072463768115942,0.0,0.0,0.875,0.23809523809523808,0.0,0.16666666666666666,0.0,0.0,1.0,0.23809523809523808,0.23809523809523808,0.31233362910381546,0.23809523809523808,0.6,0.23809523809523808,0.0,0.0,0.0,0.3333333333333333,0.23809523809523808,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4666666666666667,0.0,0.0,1974,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.0,0.0,0.5694444444444444,0.0,2.0,0.2888888888888889,1.0,0.34920634920634924,0.0,1.0,0.0,0.0,1.2,0.0,1.0,0.5555555555555556,0.0,0.5555555555555556,1.3333333333333333,0.3333333333333333,0.5452380952380953,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.7023809523809523,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0714285714285714,0.34920634920634924,0.0,0.0,1975,0.0
64,0.0,0.7142857142857143,0.5416666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.42333333333333334,0.0,0.6666666666666666,0.5111111111111111,0.0,0.0,0.5208333333333333,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562456866804693,0.0,0.0,0.4067460317460318,0.0,0.0,0.0,0.3333333333333333,0.4166666666666667,0.5,0.3958333333333333,0.5666666666666667,0.0,0.2,1976,0.0
65,0.0,0.0,0.8129186602870814,0.0,0.75,0.0,0.0,0.0,0.8875,0.0,0.9666666666666667,0.8300000000000001,0.0,0.2857142857142857,0.0,0.8,0.7494708994708995,0.8726003528635107,0.7661483253588517,0.0,0.8164593301435407,0.0,0.5,0.5656565656565656,0.0,0.0,0.7000000000000001,0.0,0.0,0.8406204906204906,0.0,0.5,0.0,0.0,0.0,0.0,0.9428571428571428,0.0,0.0,0.7083333333333333,0.0,0.0,0.0,1.2380952380952381,0.0,1.0,0.8333333333333334,0.4742063492063492,0.0,1.1199999999999999,1977,0.0
66,0.0,0.0,0.5271739130434783,0.0,0.75,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.3333333333333333,0.8333333333333334,0.0,1.5,0.8572463768115942,0.7028985507246377,0.0,0.7217391304347827,0.8564814814814815,0.0,1.6666666666666667,1.5,0.0,0.0,0.625,0.0,0.8285024154589373,0.2222222222222222,0.95,0.0,0.0,0.2222222222222222,0.0,0.6,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.5,0.0,1.5,1978,0.0
67,0.0,0.0,0.0,0.0,0.9642857142857142,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.7619047619047619,0.0,0.0,0.7619047619047619,0.0,0.5,0.8538690476190477,0.0,0.0,1.2023809523809523,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.8112554112554111,0.5333333333333333,0.5238095238095237,0.0,1.25,0.5333333333333333,0.0,0.9047619047619048,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,1.3809523809523807,1979,0.0
68,0.0,0.0,0.47222222222222227,0.0,4.0,0.0,0.0,0.15,1.54491341991342,0.0,0.0,1.3333333333333333,0.0,5.0,0.7267022193492781,0.6666666666666666,0.0,0.0,0.6129984051036683,0.39215686274509803,1.1660135744888067,0.15,0.0,0.0,0.0,0.0,0.39215686274509803,0.15,0.15,0.0,0.0,0.038461538461538464,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.0,0.0,0.0,0.5,0.22727272727272727,0.7142857142857143,0.0,0.0,0.0,1.219047619047619,1980,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.2,0.0,0.3846153846153846,0.75,0.0,0.45512820512820507,0.0,0.2857142857142857,0.0,0.2857142857142857,0.125,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.7051282051282052,0.25,0.0,0.0,1.0,0.638888888888889,0.0,0.6974358974358974,0.25,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769230769230769,0.45512820512820507,0.0,0.0,1981,0.0
70,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48071808510638303,0.0,0.0,0.5,0.0,0.42857142857142855,0.0,0.5476190476190476,0.0,0.0,0.605718085106383,0.0,0.6223404255319148,0.16666666666666666,0.0,0.0,0.0,0.0,0.625,0.0,2.0,0.4722222222222222,0.3333333333333333,0.0,0.0,0.5714285714285714,0.16666666666666666,0.7023809523809524,0.5520833333333334,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.2978723404255319,1.0,0.2978723404255319,0.0,0.0,1.0,1982,0.0
71,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0,0.5916666666666667,0.0,0.3333333333333333,0.3484848484848485,0.0,0.0,0.3757575757575758,0.0,0.7652347652347651,0.0,0.47222222222222215,0.0,0.6861111111111112,0.3333333333333333,0.0,0.24242424242424243,0.19607843137254902,0.0,0.0,0.0,0.6435897435897436,0.0,0.5,1.064625850340136,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.29411764705882354,0.4090909090909091,0.0,0.3333333333333333,0.0,0.7495837495837494,0.0,0.6666666666666666,1983,0.0
72,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.0,1.0,0.4,0.0,0.0,0.5928571428571429,0.0,0.0,0.803809523809524,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.594017094017094,0.0,0.0,0.9,1.0,0.3333333333333333,0.0,0.0,0.5666666666666667,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0303030303030303,0.0,0.0,1.2,0.803809523809524,0.0,0.0,1984,0.0
73,0.0,0.38,0.5,0.0,0.9676190476190475,0.0,0.0,0.6944444444444444,0.0,0.0,0.14285714285714285,0.4693877551020408,0.0,0.8333333333333334,0.38040816326530613,0.0,0.8432653061224489,0.0,0.8333333333333334,0.0,0.0,0.6315192743764173,0.0,0.5,0.6433333333333334,1.38,1.0666666666666667,0.0,0.0,0.5704761904761904,0.5714285714285714,0.8357881334351923,0.6944444444444444,0.0,0.5476190476190476,0.0,0.44285714285714284,0.0,0.0,0.875,0.0,0.0,0.0,1.3888888888888888,0.0,2.0,2.0,0.8432653061224489,0.0,0.0,1985,0.0
74,0.0,1.0,0.7383333333333333,0.0,0.0,0.0,0.0,1.2777777777777777,0.4270833333333333,1.0,0.0,0.9903846153846153,0.1956521739130435,0.0,0.0,0.925,1.0184758771929825,0.0,0.7505952380952382,0.375,0.9581709956709957,1.0354166666666667,0.0,0.2,0.0,0.0,0.0,0.5416666666666666,1.0,0.0,0.5,0.0,1.2777777777777777,0.1,0.3333333333333333,1.0,0.7753246753246753,0.6944444444444445,1.0,1.2958333333333334,0.0,0.1956521739130435,1.0,0.0,0.1875,0.0,1.9375,1.072171052631579,0.0,0.6412008281573499,1986,0.0
75,0.0,0.6284598214285714,0.819047619047619,0.0,0.9025402046783626,0.0,0.0,1.0,0.0,1.0166666666666666,0.4259259259259259,0.6337181337181337,1.5,1.6666666666666667,0.9534353916038406,0.1,0.724230366583107,0.0,0.0,0.5,0.0,1.1666666666666667,0.0,1.2777777777777777,1.1043771043771045,0.828125,0.3333333333333333,2.0,0.4542313664596273,0.6982737127596508,0.0,0.6783284600389865,1.0,1.5,0.5526315789473684,0.7333333333333334,0.6684073820915927,1.0,1.0,0.0,1.0,0.0,0.0,0.7547619047619047,0.8809523809523809,0.7777777777777777,0.5710822510822511,0.7069947644945512,0.0,0.5903665799979165,1987,0.0
76,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666667,0.6543650793650793,0.8888888888888888,0.0,1.3666666666666667,0.25,0.4,0.0,0.555,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.0,0.8571428571428571,2.7,0.0,0.8571428571428571,0.7916666666666666,1.0714285714285716,0.0,0.25,0.9254079254079254,0.9166666666666667,0.0,0.625,0.0,1.061243386243386,0.7291666666666666,0.0,1.2916666666666665,0.0,0.0,0.0,0.3384615384615385,0.7,0.5714285714285714,0.0,0.0,0.0,0.5714285714285714,1988,0.0
77,0.45454545454545453,0.0,0.7777777777777777,0.0,0.749322525945244,0.0,0.0,0.0,0.6378401360544217,0.0,0.0,0.125,0.9682539682539683,0.16666666666666666,0.7293470418470419,0.8105263157894738,0.7852717254010357,0.0,0.0,0.0,0.0,0.0,0.0,0.4794486215538848,0.23645320197044334,0.0,0.5625,0.0,0.0,0.5916966964607615,0.0,1.0326839826839826,0.0,0.5267489711934156,0.8095238095238095,0.85,0.6460925039872407,0.0,0.6666666666666666,0.4217105263157895,0.0,0.0,0.0,0.0,0.628125,0.85,1.3358667960392097,0.8515029088558501,0.0,1.045995670995671,1989,0.0
78,0.0,0.0,0.6370370370370371,0.0,0.0,0.0,0.0,0.7014285714285713,0.5747474747474747,0.0,0.0,0.9885416666666668,0.0,0.8395833333333333,0.0,0.6405085843861354,0.9612445755302899,0.0,0.0,0.0,0.0,0.6572472848788639,0.0,0.0,0.0,0.0,1.5999999999999999,0.4762987012987013,1.6296296296296298,0.0,0.0,0.0,0.7014285714285713,0.5714285714285714,0.0,0.5,0.6341697736787022,0.709920634920635,2.0,0.6980004122861266,0.0,0.0,0.0,1.0333333333333332,0.7333333333333334,0.20833333333333334,0.4717120181405896,0.987084582084582,0.0,0.0,1990,0.0
79,0.0,1.4444444444444444,0.41798941798941797,0.0,0.0,0.0,0.0,0.8884353741496599,0.0,1.2727272727272727,2.0370370370370368,1.294142004627938,0.3401360544217687,0.3429951690821256,1.0317549518081908,1.5301587301587303,0.0,0.0,0.6760037348272643,0.0,0.0,0.0,0.0,1.5707264957264957,1.5383801383801385,0.43939393939393934,0.8,0.8683035714285714,0.65,0.0,0.0,0.0,0.8884353741496599,0.0,1.6,0.0,1.5870811287477955,0.6982142857142858,1.0444444444444445,0.0,1.0,0.5102040816326531,0.8333333333333334,0.0,0.5185185185185185,0.8333333333333334,1.8429232804232807,0.0,0.0,0.0,1991,0.0
80,0.0,0.0,0.4782051282051282,4.0,0.0,4.0,0.0,1.0555555555555556,0.0,0.6076388888888888,0.3442622950819672,0.5234762505254309,0.9407407407407407,0.6111111111111112,0.0,0.9036631287655877,0.0,0.0,0.0,4.0,0.0,0.0,0.40740740740740744,0.0,1.2554232804232803,0.0,0.0,0.0,0.5580808080808081,0.0,0.3333333333333333,0.0,1.0555555555555556,0.4,0.4,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.8,4.0,0.4831168831168831,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,1992,0.0
81,0.0,0.0,0.5397792022792023,0.0,0.7195489135345584,0.0,0.25,0.0,1.2359172077922078,0.0,1.3666666666666667,0.777106227106227,0.625,0.375,0.8002193458715199,0.0,0.6859562341417179,0.0,0.0,0.0,0.0,0.0,0.0,1.1048951048951048,1.0169559052448252,0.3,1.4880952380952381,0.8875675675675676,0.9084568439407149,0.0,1.0,0.39,0.0,0.9,0.0,1.0433333333333334,0.0,1.260960960960961,0.5,0.0,0.25,1.0,0.0,0.0,1.6694444444444445,0.0,0.0,0.6735252714515386,0.0,1.011111111111111,1993,0.0
82,0.8,0.5484039769754055,0.4136904761904762,0.0,0.9084868813357184,0.0,2.0,0.575268817204301,0.7938852813852815,1.4,0.6666666666666666,0.982389541982565,0.0,0.05555555555555555,0.0,0.0,0.8630904685592186,0.0,0.0,0.34065934065934067,0.0,0.0,0.3333333333333333,0.0,0.7430839002267572,0.0,0.6039682539682539,0.0,0.8706012134583563,0.0,1.1666666666666667,0.0,1.1451612903225805,0.0,1.6666666666666667,0.8243902439024391,0.0,1.4543010752688172,1.6666666666666667,0.0,0.0,0.8333333333333334,0.0,0.6968837535014006,1.3777777777777778,0.0,0.0,0.8664257369614514,0.0,0.0,1994,0.0
83,0.0,0.7899529042386185,0.0,0.6862745098039215,0.8954636795429634,0.6862745098039215,1.125,1.639915966386555,0.0,0.25,0.5230429292929293,0.6716169632836299,1.125,1.1995405179615706,1.4615626309174699,0.7167995746943115,0.0,0.0,0.0,1.462962962962963,0.0,0.0,0.0,0.0,1.0340015545860286,0.0,0.0,0.0,0.7776950009508149,0.0,1.077777777777778,1.1183625730994151,1.639915966386555,1.9732142857142858,1.0398989898989899,0.5493919426056476,0.7142327246575781,1.0495670995670998,0.5833333333333333,0.0,1.0,1.25,0.0,3.4092105263157895,0.0,0.0,0.9591589801176267,0.0,0.0,0.816494436574528,1995,0.0
84,0.0,0.8205128205128206,0.0,0.7222222222222222,1.0593386011544579,0.7222222222222222,1.0,0.5452380952380952,0.9976122720401898,0.8888664440135028,1.09375,1.1653781114718615,1.0,0.9444444444444443,0.8439270658336147,0.7653578855784737,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.6666666666666666,0.0,0.8313852813852813,1.2794117647058822,1.2802380952380952,0.0,0.35833333333333334,0.0,0.5703703703703703,0.0,0.5452380952380952,0.8107142857142857,0.845679012345679,0.0,0.0,0.45793650793650786,0.0,0.0,0.8181818181818181,1.0,0.375,1.0520408163265307,0.9836309523809523,0.8454545454545456,0.0,0.0,0.0,1.1140851449275364,1996,0.0
85,2.5,0.5904761904761904,0.7105769230769231,0.25,0.0,0.25,0.0,0.0,0.8321349797156248,0.0,0.0,0.0,0.5121045621045619,1.0521983530254206,0.0,0.49339826839826834,0.7386247662860602,0.0,0.9220945075596239,0.3333333333333333,0.8776845466361598,0.0,0.6503174603174603,0.9244939271255062,1.0275200989486706,0.554,0.8281179138321996,0.7416666666666667,0.5381469979296066,0.0,0.9153846153846155,0.8561909458063303,0.0,1.2397435897435896,0.0,0.9479084967320262,0.6632539682539684,0.7147484094852514,1.349206349206349,0.0,0.0,0.5264481550195835,0.5,0.0,0.6544566544566545,0.0,0.8910073859299076,0.6812755855965574,0.0,0.7166716324611062,1997,0.0
86,0.0,0.0,0.0,1.5333333333333334,0.0,1.5333333333333334,0.0,0.8335164835164837,0.0,0.47006493506493496,0.8869669669669671,0.0,2.0,0.595,0.0,0.0,0.0,0.0,0.0,0.9525641025641025,0.0,0.0,0.75,0.812091503267974,0.0,0.37142857142857144,0.0,0.715126050420168,0.6771062271062269,0.0,1.2976190476190477,0.7761389814595281,0.8335164835164837,0.0,1.1551282051282052,0.0,0.0,0.8042857142857143,0.5195526695526697,0.0,0.4444444444444444,0.0,0.8054421768707484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,0.0
87,1.0,0.5749317019297837,0.6965277777777777,1.1841796547678902,0.0,1.1841796547678902,2.0,0.0,0.7344202836390337,0.8124999999999999,2.925,0.0,1.3000915750915751,0.9204732870208406,0.0,0.8026126788065839,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.5175482203221317,1.0056165337415337,0.0,0.0,0.0,1.0022222222222221,0.8558042825297487,0.0,0.0,0.0,1.095230356675332,0.0,0.0,1.2777777777777777,0.0,0.8444444444444446,0.7402197802197802,0.0,0.0,0.9891946677660963,0.4874864718614719,0.0,0.0,0.0,0.0,1999,0.0
88,0.5376984126984127,0.45,0.5753377795044462,1.3857142857142857,0.8157487834943917,1.3857142857142857,0.18181818181818182,0.0,0.0,0.7327380952380952,0.0,0.0,0.690396023729357,0.49689257103050205,0.7408614879601388,0.0,0.0,0.0,0.7843522345234676,1.8685203685203684,0.0,0.0,0.6220634920634921,0.0,0.0,1.0668181818181819,0.0,0.0,0.3057359307359308,0.0,0.4493279569892473,1.0456226702665983,0.0,0.0,0.675765095119934,0.7975108225108226,0.0,0.0,0.7261904761904763,0.7719749000999001,0.2,0.3569023569023569,1.8166666666666667,0.7224687349687351,0.0,0.6296296296296297,0.0,0.0,0.0,0.6561507936507937,2000,0.0
89,0.49999999999999994,0.0,0.8337781326618128,1.6738528138528137,0.0,1.6738528138528137,0.9166666666666666,0.0,0.0,1.0235042735042734,1.375,0.0,0.0,1.0376636034530768,0.0,0.8429710205922417,0.0,0.0,0.0,1.217857142857143,0.0,0.0,0.7087301587301588,0.0,0.0,0.6634920634920635,0.0,0.0,0.5408902691511387,0.0,0.0,0.6215090590741792,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.8333333333333334,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4546321612111086,2001,0.0
90,0.5642857142857143,0.0,0.0,1.0963712978750575,0.0,1.0963712978750575,0.7421679197994987,0.0,0.0,0.0,0.0,0.0,0.8081983805668016,0.6343532250957062,0.0,0.0,0.0,0.0,0.0,0.8752705627705627,0.0,0.0,0.9404761904761906,0.0,0.0,0.0,0.0,0.0,0.5004820936639119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514285714285716,0.5010964912280702,0.484126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.8761918636918636,2002,0.0
91,0.5774886877828054,0.6572496695161368,0.8350437144554793,0.0,0.0,0.0,0.5,0.7615918803418803,0.0,0.0,0.0,0.0,1.096938775510204,0.0,0.0,0.8478326874071554,0.0,0.0,0.0,0.8352370963640986,0.0,0.0,1.1977248677248677,0.7716658668129257,0.0,0.941144296443378,0.0,0.6341221576515694,0.5204991087344027,0.0,0.0,0.8772439652944657,0.7952237305178481,0.0,0.0,0.0,0.8582744014924775,0.6518710933690689,1.0634920634920635,0.7456515731031671,0.9847494553376906,0.5625,1.341736694677871,0.0,0.892419100507336,0.871626984126984,0.0,0.0,0.0,0.7082336091956548,2003,0.0
92,0.9829071735646129,0.8231413892620788,0.0,0.0,0.0,0.0,0.92991742151406,0.0,0.0,0.9422924297924299,0.0,0.0,0.9212113892299651,0.0,0.0,0.0,0.0,0.0,0.0,0.6366576819407008,0.0,0.0,0.7896005509641875,0.8369425019425021,0.0,0.8490041208791209,0.0,0.7796237507348616,0.7481240981240983,0.0,0.0,0.0,0.0,0.0,1.044295634920635,0.0,0.0,0.0,0.8122855979998836,0.0,0.0,0.7037373737373737,1.0714285714285714,0.8090555702800599,0.0,0.0,0.0,0.0,0.0,0.0,2004,0.0
93,0.7358578750204366,1.7986914590902936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4345295055821372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860512820512819,0.0,0.0,0.0,0.7312980030721967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7924963924963925,0.0,0.0,0.0,0.0,0.0,0.5416666666666667,0.0,2005,0.0
94,0.7055591187046106,0.7582004178158025,0.6616221741221742,0.0,0.0,0.0,0.6888227513227512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8781432599190349,0.0,0.0,0.0,0.7568044274566014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9910980514527425,0.0,0.0,0.0,0.0,0.0,0.0,0.6366666666666666,0.6063563706655043,1.168279150043856,0.0,0.8045731112412415,0.0,0.0,0.0,0.0,0.0,2006,0.0
95,0.7767125840968476,0.794679005205321,0.0,0.0,0.0,0.0,0.8264627625808877,0.0,0.0,0.0,0.9170561146170902,0.0,0.7849341200868998,0.0,0.0,0.0,0.0,0.0,0.0,0.6952649480844969,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.4368048665162417,0.0,0.0,0.7036414565826331,0.0,0.0,0.0,0.9496650834246744,0.0,0.0,0.0,0.8040510999721525,0.0,0.5214045214045213,0.7863944847211439,0.9234848484848487,0.0,0.0,0.0,0.0,0.0,0.0,0.599226719335415,2007,0.0
96,0.0,1.0,0.5130952380952382,0.0,0.0,0.0,0.0,0.7750992063492065,0.0,0.7314904672047529,0.0,0.0,0.0,0.7001882734012582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640211640211641,0.0,0.8583333333333334,0.8801862953095466,0.6033549783549783,1.01434928707656,0.0,0.7183150183150183,0.0,0.7750992063492065,0.0,0.8333333333333335,0.0,0.6404761904761905,0.8398337112622827,0.0,0.0,0.6611721611721613,0.0,0.6235924569257902,0.0,1.0506914716788136,0.0,0.0,0.0,0.0,0.0,2008,0.0
97,0.0,0.9166666666666667,0.9821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6930264180264182,0.0,0.0,0.0,1.0384059873949578,0.0,0.0,0.0,0.5132867132867133,0.0,0.0,0.0,0.0,0.0,1.0802469135802468,0.6652151211361739,0.0,0.0,0.0,0.755952380952381,0.0,0.0,0.0,0.0,0.6807692307692309,0.8214285714285714,0.0,0.7888888888888888,0.0,0.9280060713884243,0.0,0.0,0.0,0.75,0.0,2009,0.0
98,0.0,0.7214285714285714,0.6618647458983593,0.0,0.0,0.0,0.8465988921871275,1.2575757575757573,0.0,1.0343958581623056,0.0,0.0,0.0,0.0,0.0,0.8206393136733694,0.0,0.0,0.0,0.7383241758241758,0.0,0.7574447077949973,0.0,0.0,0.0,0.0,0.0,0.6028828623247832,0.6994871794871795,0.0,0.0,0.0,0.0,0.0,0.6858379715522573,0.0,0.7473000683527,0.0,0.8746825396825398,0.0,0.7190476190476192,0.0,0.7700006783340118,0.8971343150557373,0.9167471243816675,0.8250000000000001,0.0,0.0,0.5111111111111111,0.8899698745735033,2010,0.0
99,0.0,0.2857142857142857,0.3064935064935065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,1.2462121212121213,0.0,0.0,0.0,0.45918367346938777,0.0,0.0,0.9456160991165955,0.8151058201058202,0.0,0.885015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.6583850931677019,0.7568027210884354,0.9180392156862747,0.5750422705314009,0.9688636363636363,0.0,0.0,0.7118634920634922,0.7657287157287158,0.0,0.0,0.0,0.0,0.0,2011,0.0
100,0.0,1.22,0.5520833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825385872824204,0.0,0.7202380952380952,0.0,0.7247023809523808,0.0,0.0,0.0,0.607312925170068,0.0,0.0,0.0,0.0,0.0,0.531953179594689,0.0,0.0,0.0,0.0,0.0,0.4125,0.0,0.0,0.0,0.7733373028355728,2012,0.0
101,0.0,0.0,0.8649122807017544,0.7138392857142857,0.0,0.7138392857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,1.3081723027375205,0.0,0.0,1.1116567460317461,0.7333333333333333,0.0,0.0,0.0,0.0,1.044227377560711,0.9642857142857144,0.7857142857142857,0.0,0.0,0.6039682539682539,0.9291666666666667,0.0,0.0,0.0,0.7298474945533769,0.0,0.0,0.0,1.0123305728088337,1.0356328320802004,0.0,0.963888888888889,0.0,0.0,0.0,0.0,2013,0.0
102,0.6813131313131313,0.0,0.5476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3645833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363636363636,0.0,0.0,0.0,0.5687295751633987,0.6766917293233082,0.3443813131313131,0.0,0.0,0.0,1.05,1.2,0.0,0.46022727272727276,0.0,0.33333333333333337,0.29475881261595543,0.0,0.8961840628507295,0.7517473926142656,1.0396825396825398,0.0,0.0,0.0,0.0,0.0,0.0,2014,0.0
103,0.8036601307189543,0.8611111111111112,0.75,0.875,0.0,0.9166666666666666,0.8333333333333333,0.0,0.0,1.025,0.5484715460646944,0.8620440329724823,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6765811965811965,0.8666666666666667,0.0,1.3333333333333333,0.0,0.0,0.7999999999999999,0.7011494252873564,1.1252525252525254,1.4000000000000001,0.0,2.1666666666666665,0.7000000000000001,0.0,0.875,3.0,0.8333333333333334,1.5,0.0,0.6666666666666666,0.7666666666666666,0.5375,0.0,0.375,0.0,0.0,0.6916666666666668,0.41666666666666663,2015,0.0
104,0.0,0.6,0.0,0.0,0.0,0.0,0.5,1.125,0.0,0.4464285714285714,0.9008376484922326,0.8955319773017,0.61875,0.56875,0.0,0.8,0.8878663003663004,0.0,0.0,1.111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35714285714285715,0.6569368131868132,0.5138888888888888,0.0,0.5,1.125,0.7333333333333334,0.25,0.0,1.222222222222222,1.5,0.6651785714285714,0.0,1.0,0.5,2.0,0.3875,0.0,0.6,0.7627551020408162,0.8878663003663004,1.1535714285714285,1.0,2016,0.0
105,0.0,0.5,0.0,0.2857142857142857,1.0006535947712418,0.2857142857142857,0.0,5.0,0.7962962962962963,0.3333333333333333,0.4,0.7,1.5,0.75,1.1264957264957265,0.5,0.0,0.0,1.4166666666666665,0.0,0.7013888888888888,1.3333333333333333,1.5,1.0,1.0331065759637188,0.0,0.611111111111111,1.5,0.0,0.8,1.0,1.0888888888888888,5.0,0.0,1.0,0.5520833333333333,2.75,3.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.9583333333333333,0.0,0.5833333333333334,0.0,1.630952380952381,0.0,2017,0.0
